test_dur,protocol,pkt_len,pd,ed,nav,eirp,nss,mcs,per,mean_rssi_value,std_rssi_value,ap_hear_prob_pd,nav_silence_ratio,pd_counts,ap_pair_hear_prob_pd,throughput
60,udp,1500,-82,-62,-82,28,2,8,0.36,-75.00130548302872,3.2704465673699907,1.0,13.48,794.0,0.9908972691807543,25.77
60,udp,1500,-82,-62,-82,28,2,7,0.24,-77.70351105331599,1.5901192470908752,0.9908972691807543,13.832666666666666,786.0,0.9908972691807543,20.35
60,udp,1500,-82,-62,-82,28,2,11,0.09,-73.39950980392157,2.286940707347589,1.0,6.612666666666667,811.0,0.9908972691807543,127.17
60,tcp,1500,-82,-62,-82,29,2,11,0.26,-74.68627450980392,3.161596742764652,1.0,7.672166666666667,791.0,0.9974554707379135,63.73
60,tcp,1500,-82,-62,-82,29,2,11,0.27,-77.029262086514,2.1890099578194695,0.9974554707379135,9.685,390.0,0.9974554707379135,52.89
60,tcp,1500,-82,-62,-82,29,2,11,0.14,-74.07918263090677,1.7342948544733083,1.0,10.072166666666666,805.0,0.9974554707379135,50.17
60,udp,1500,-82,-62,-82,29,2,11,0.37,-74.68627450980392,3.161596742764652,1.0,11.483333333333333,791.0,0.9974554707379135,43.97
60,udp,1500,-82,-62,-82,29,2,11,0.34,-77.029262086514,2.1890099578194695,0.9974554707379135,11.262,390.0,0.9974554707379135,44.6
60,udp,1500,-82,-62,-82,29,2,11,0.12,-74.07918263090677,1.7342948544733083,1.0,10.733333333333333,805.0,0.9974554707379135,80.51
60,tcp,1500,-82,-62,-86,11,2,4,0.15,-61.333333333333336,4.921607686744467,1.0,18.212,21.0,0.008130081300813009,55.99
60,tcp,1500,-82,-62,-86,11,2,7,0.1,-90.39837398373983,2.090395525643914,0.008130081300813009,11.8225,15.0,0.008130081300813009,94.67
60,tcp,1500,-82,-62,-86,11,2,8,0.14,-78.32,4.957580054825136,0.88,24.50733333333333,51.0,0.008130081300813009,61.34
60,tcp,1500,-82,-62,-86,12,1,5,0.15,-86.92214111922141,1.1562887563729756,0.0024330900243309003,18.833,79.0,0.0024330900243309003,48.01
60,tcp,1500,-82,-62,-86,12,2,7,0.1,-81.0,7.211102550927978,0.3,16.662333333333333,13.0,0.0024330900243309003,95.99
60,tcp,1500,-82,-62,-86,12,2,8,0.14,-78.23809523809524,5.204437318332647,0.8571428571428571,23.665333333333333,43.0,0.0024330900243309003,64.0
60,udp,1500,-82,-62,-86,12,2,4,0.14,-86.92214111922141,1.1562887563729756,0.0024330900243309003,23.136,79.0,0.0024330900243309003,54.05
60,udp,1500,-82,-62,-86,12,2,7,0.09,-81.0,7.211102550927978,0.3,20.395833333333332,13.0,0.0024330900243309003,100.27
60,udp,1500,-82,-62,-86,12,2,8,0.11,-78.23809523809524,5.204437318332647,0.8571428571428571,22.465166666666665,43.0,0.0024330900243309003,109.92
60,tcp,1500,-82,-62,-86,13,2,4,0.15,-86.04057279236277,1.5937753788740403,0.00477326968973747,16.8495,264.0,0.00477326968973747,49.33
60,tcp,1500,-82,-62,-86,13,2,7,0.09,-80.8,7.449384762068163,0.26666666666666666,14.6615,20.0,0.00477326968973747,96.0
60,tcp,1500,-82,-62,-86,13,2,9,0.14,-77.09302325581395,6.757644950611784,0.9302325581395349,22.688,43.0,0.00477326968973747,73.34
60,udp,1500,-82,-62,-86,13,2,4,0.14,-86.04057279236277,1.5937753788740403,0.00477326968973747,23.03783333333333,264.0,0.00477326968973747,39.45
60,udp,1500,-82,-62,-86,13,2,7,0.08,-80.8,7.449384762068163,0.26666666666666666,17.768833333333333,20.0,0.00477326968973747,101.06
60,udp,1500,-82,-62,-86,13,2,8,0.11,-77.09302325581395,6.757644950611784,0.9302325581395349,21.149,43.0,0.00477326968973747,101.01
60,tcp,1500,-82,-62,-86,14,2,5,0.12,-85.87793427230046,1.1150407708072825,0.011737089201877934,16.680833333333332,144.0,0.011737089201877934,45.34
60,tcp,1500,-82,-62,-86,14,2,7,0.08,-78.3076923076923,11.261811682267817,0.3076923076923077,10.006833333333333,16.0,0.011737089201877934,108.01
60,tcp,1500,-82,-62,-86,14,2,9,0.14,-77.08163265306122,5.685056439666988,0.8979591836734694,22.149,51.0,0.011737089201877934,45.34
60,udp,1500,-82,-62,-86,14,2,5,0.14,-85.87793427230046,1.1150407708072825,0.011737089201877934,19.619666666666667,144.0,0.011737089201877934,46.31
60,udp,1500,-82,-62,-86,14,2,7,0.08,-78.3076923076923,11.261811682267817,0.3076923076923077,13.077666666666667,16.0,0.011737089201877934,111.19
60,udp,1500,-82,-62,-86,14,2,9,0.12,-77.08163265306122,5.685056439666988,0.8979591836734694,20.164,51.0,0.011737089201877934,68.9
60,tcp,1500,-82,-62,-86,15,2,5,0.12,-84.78588807785889,1.1870736789883405,0.009732360097323601,13.702,353.0,0.009732360097323601,56.0
60,tcp,1500,-82,-62,-86,15,2,7,0.09,-87.11822660098522,1.994033664227039,0.029556650246305417,10.666,22.0,0.009732360097323601,106.68
60,tcp,1500,-82,-62,-86,15,2,10,0.15,-78.63157894736842,4.343301270690055,0.8771929824561403,21.036,301.0,0.009732360097323601,35.99
60,udp,1500,-82,-62,-86,15,2,7,0.13,-84.78588807785889,1.1870736789883405,0.009732360097323601,17.2035,353.0,0.009732360097323601,39.23
60,udp,1500,-82,-62,-86,15,2,7,0.09,-87.11822660098522,1.994033664227039,0.029556650246305417,15.773166666666667,22.0,0.009732360097323601,64.73
60,udp,1500,-82,-62,-86,15,2,10,0.11,-78.63157894736842,4.343301270690055,0.8771929824561403,11.913666666666666,301.0,0.009732360097323601,107.47
60,tcp,1500,-82,-62,-86,16,2,5,0.13,-84.26150121065375,1.601873803834927,0.029055690072639227,16.169,381.0,0.004665629860031105,46.67
60,tcp,1500,-82,-62,-86,16,2,7,0.1,-87.05909797822706,1.2115015661701043,0.004665629860031105,9.153,37.0,0.004665629860031105,117.32
60,tcp,1500,-82,-62,-86,16,2,10,0.13,-77.65306122448979,4.474649777234485,1.0,22.016,54.0,0.004665629860031105,42.66
60,udp,1500,-82,-62,-86,16,2,5,0.12,-84.26150121065375,1.601873803834927,0.029055690072639227,14.186833333333333,381.0,0.004665629860031105,69.33
60,udp,1500,-82,-62,-86,16,2,9,0.12,-87.05909797822706,1.2115015661701043,0.004665629860031105,12.109166666666667,37.0,0.004665629860031105,127.09
60,udp,1500,-82,-62,-86,16,2,10,0.19,-77.65306122448979,4.474649777234485,1.0,23.042666666666666,54.0,0.004665629860031105,18.95
60,tcp,1500,-82,-62,-86,17,2,6,0.11,-83.66256157635468,1.3397769610355497,0.07635467980295567,14.506666666666666,391.0,0.010666666666666666,68.0
60,tcp,1500,-82,-62,-86,17,2,7,0.12,-85.72,3.0548758840035823,0.010666666666666666,9.869333333333334,193.0,0.010666666666666666,128.0
60,tcp,1500,-82,-62,-86,17,2,11,0.13,-76.02631578947368,7.281869489952292,1.0,22.824,38.0,0.010666666666666666,20.0
60,tcp,1500,-82,-62,-86,18,2,6,0.11,-83.05583756345177,1.369326387440283,0.20050761421319796,11.187166666666666,399.0,0.004956629491945477,75.93
60,tcp,1500,-82,-62,-86,18,2,9,0.11,-85.87608426270137,2.007300315218738,0.004956629491945477,10.420833333333333,61.0,0.004956629491945477,113.9
60,tcp,1500,-82,-62,-86,18,2,11,0.11,-82.53533190578159,2.4276101974977093,0.2291220556745182,19.939666666666668,40.0,0.004956629491945477,20.35
60,tcp,1500,-82,-62,-86,19,2,6,0.09,-81.53366583541147,1.3962860527849794,0.8877805486284289,11.504,406.0,0.012642225031605562,93.34
60,tcp,1500,-82,-62,-86,19,2,9,0.1,-85.25031605562579,1.7112838206369574,0.012642225031605562,11.664333333333333,310.0,0.012642225031605562,130.66
60,tcp,1500,-82,-62,-86,19,2,11,0.05,-81.53883495145631,3.019507225588364,0.7402912621359223,22.948333333333334,793.0,0.012642225031605562,0.0
60,udp,1500,-82,-62,-86,19,2,6,0.09,-81.53366583541147,1.3962860527849794,0.8877805486284289,12.451666666666666,406.0,0.012642225031605562,88.11
60,udp,1500,-82,-62,-86,19,2,10,0.11,-85.25031605562579,1.7112838206369574,0.012642225031605562,12.040833333333333,310.0,0.012642225031605562,149.52
60,udp,1500,-82,-62,-86,19,2,10,0.19,-81.53883495145631,3.019507225588364,0.7402912621359223,23.717833333333335,793.0,0.012642225031605562,3.75
60,tcp,1500,-82,-62,-86,20,2,7,0.09,-82.88159588159589,2.898343471564293,0.47361647361647363,9.5115,511.0,0.04603580562659847,66.67
60,tcp,1500,-82,-62,-86,20,2,10,0.16,-84.51918158567774,2.0433950349398726,0.04603580562659847,8.794666666666666,458.0,0.04603580562659847,101.33
60,tcp,1500,-82,-62,-86,20,2,11,0.12,-81.32909783989835,2.1410739801310736,0.8132147395171537,17.252166666666668,812.0,0.04603580562659847,13.34
60,tcp,1500,-82,-62,-86,21,2,8,0.18,-81.27249683143219,2.4094272971351662,0.541191381495564,6.059166666666667,652.0,0.20394736842105263,53.33
60,tcp,1500,-82,-62,-86,21,2,11,0.25,-83.62105263157895,1.4915830330887847,0.20394736842105263,8.869833333333334,604.0,0.20394736842105263,38.67
60,tcp,1500,-82,-62,-86,21,2,11,0.12,-79.61174968071519,2.1596473101851754,0.979565772669221,8.039333333333333,808.0,0.20394736842105263,65.33
60,udp,1500,-82,-62,-86,21,2,8,0.21,-81.27249683143219,2.4094272971351662,0.541191381495564,12.0725,652.0,0.20394736842105263,47.56
60,udp,1500,-82,-62,-86,21,2,9,0.23,-83.62105263157895,1.4915830330887847,0.20394736842105263,11.2425,604.0,0.20394736842105263,63.08
60,udp,1500,-82,-62,-86,21,2,11,0.15,-79.61174968071519,2.1596473101851754,0.979565772669221,12.59,808.0,0.20394736842105263,62.66
60,tcp,1500,-82,-62,-86,22,2,11,0.26,-77.37373737373737,1.391430181945708,1.0,8.016666666666667,602.0,0.44129032258064516,44.01
60,tcp,1500,-82,-62,-86,22,2,11,0.25,-82.66193548387096,1.7835908314134679,0.44129032258064516,8.337,763.0,0.44129032258064516,49.34
60,tcp,1500,-82,-62,-86,22,2,11,0.08,-77.47341772151898,2.604995632094275,0.9924050632911392,8.042333333333334,806.0,0.44129032258064516,69.32
60,udp,1500,-82,-62,-86,22,2,8,0.23,-77.37373737373737,1.391430181945708,1.0,14.183,602.0,0.44129032258064516,27.14
60,udp,1500,-82,-62,-86,22,2,8,0.23,-82.66193548387096,1.7835908314134679,0.44129032258064516,13.101,763.0,0.44129032258064516,33.68
60,udp,1500,-82,-62,-86,22,2,11,0.1,-77.47341772151898,2.604995632094275,0.9924050632911392,7.466,806.0,0.44129032258064516,127.57
60,tcp,1500,-82,-62,-82,9,2,3,0.18,-81.31428571428572,5.108935749233486,0.5428571428571428,24.656,73.0,0.5428571428571428,17.33
60,tcp,1500,-82,-62,-82,9,2,4,0.14,-81.20454545454545,5.475480657417398,0.5681818181818182,16.777166666666666,56.0,0.5428571428571428,54.66
60,tcp,1500,-82,-62,-82,9,2,4,0.16,-78.55813953488372,4.249773321349693,0.8372093023255814,16.9905,43.0,0.5428571428571428,58.67
60,udp,1500,-82,-62,-82,9,2,3,0.17,-81.31428571428572,5.108935749233486,0.5428571428571428,23.64,73.0,0.5428571428571428,28.55
60,udp,1500,-82,-62,-82,9,2,4,0.14,-81.20454545454545,5.475480657417398,0.5681818181818182,19.120166666666666,56.0,0.5428571428571428,58.81
60,udp,1500,-82,-62,-82,9,2,4,0.14,-78.55813953488372,4.249773321349693,0.8372093023255814,19.045166666666667,43.0,0.5428571428571428,58.86
60,tcp,1500,-82,-62,-82,10,0,0,0.18,-81.27118644067797,4.722217622084418,0.5084745762711864,24.650666666666666,62.0,0.5084745762711864,16.0
60,tcp,1500,-82,-62,-82,10,2,4,0.14,-80.54761904761905,3.0410084554804935,0.8333333333333334,16.645333333333333,55.0,0.5084745762711864,57.34
60,tcp,1500,-82,-62,-82,10,2,4,0.16,-79.08333333333333,5.634097581295123,0.7916666666666666,17.173333333333332,26.0,0.5084745762711864,58.66
60,tcp,1500,-82,-62,-82,11,2,4,0.17,-81.69811320754717,4.091338783795327,0.5094339622641509,22.236666666666668,58.0,0.5094339622641509,30.67
60,tcp,1500,-82,-62,-82,11,2,4,0.15,-79.6896551724138,3.147012247829755,0.7931034482758621,16.915,65.0,0.5094339622641509,45.33
60,tcp,1500,-82,-62,-82,11,2,4,0.16,-78.48387096774194,5.4112843132508335,0.8387096774193549,15.898333333333333,32.0,0.5094339622641509,50.66
60,udp,1500,-82,-62,-82,11,2,4,0.16,-81.69811320754717,4.091338783795327,0.5094339622641509,23.375,58.0,0.5094339622641509,35.49
60,udp,1500,-82,-62,-82,11,2,4,0.13,-79.6896551724138,3.147012247829755,0.7931034482758621,19.86616666666667,65.0,0.5094339622641509,65.66
60,udp,1500,-82,-62,-82,11,2,4,0.16,-78.48387096774194,5.4112843132508335,0.8387096774193549,20.066166666666668,32.0,0.5094339622641509,60.18
60,tcp,1500,-82,-62,-82,12,2,4,0.15,-81.22448979591837,4.568147510585369,0.5306122448979592,23.401833333333332,60.0,0.09134615384615384,23.99
60,tcp,1500,-82,-62,-82,12,2,4,0.15,-80.6,3.367491648096547,0.725,15.577166666666667,52.0,0.09134615384615384,60.0
60,tcp,1500,-82,-62,-82,12,2,4,0.18,-89.33413461538461,3.6540794143660977,0.09134615384615384,16.874,40.0,0.09134615384615384,49.33
60,udp,1500,-82,-62,-82,12,2,4,0.13,-81.22448979591837,4.568147510585369,0.5306122448979592,14.120166666666666,60.0,0.09134615384615384,51.75
60,udp,1500,-82,-62,-82,12,2,5,0.14,-80.6,3.367491648096547,0.725,12.9705,52.0,0.09134615384615384,68.9
60,udp,1500,-82,-62,-82,12,2,4,0.2,-89.33413461538461,3.6540794143660977,0.09134615384615384,20.629666666666665,40.0,0.09134615384615384,15.64
60,tcp,1500,-82,-62,-82,13,2,4,0.14,-82.75,3.6067892330199407,0.4642857142857143,26.305333333333333,58.0,0.4642857142857143,16.0
60,tcp,1500,-82,-62,-82,13,2,4,0.14,-81.0,2.834623029487033,0.7017543859649122,15.895333333333333,56.0,0.4642857142857143,69.32
60,tcp,1500,-82,-62,-82,13,2,4,0.16,-77.73076923076923,5.178043083783177,1.0,17.742,54.0,0.4642857142857143,57.33
60,tcp,1500,-82,-62,-82,14,2,4,0.15,,,0.0,0.0,0.0,0.0,22.67
60,tcp,1500,-82,-62,-82,14,2,4,0.14,-80.5625,3.4545034013588696,0.71875,15.002,47.0,0.0,60.01
60,tcp,1500,-82,-62,-82,14,2,4,0.17,-87.82570806100217,2.8253662090824996,0.07407407407407407,16.146,54.0,0.0,47.99
60,udp,1500,-82,-62,-82,14,2,4,0.13,,,0.0,0.0,0.0,0.0,44.46
60,udp,1500,-82,-62,-82,14,2,4,0.1,-80.5625,3.4545034013588696,0.71875,19.730666666666668,47.0,0.0,61.28
60,udp,1500,-82,-62,-82,14,2,4,0.2,-87.82570806100217,2.8253662090824996,0.07407407407407407,23.224,54.0,0.0,38.8
60,tcp,1500,-82,-62,-82,15,2,4,0.13,,,0.0,0.0,0.0,0.0,33.34
60,tcp,1500,-82,-62,-82,15,2,4,0.14,-80.6304347826087,3.390259036224698,0.782608695652174,13.568833333333334,46.0,0.0,69.33
60,tcp,1500,-82,-62,-82,15,2,4,0.18,-86.69956140350877,2.7345418456989705,0.04824561403508772,19.096166666666665,112.0,0.0,38.66
60,udp,1500,-82,-62,-82,15,2,4,0.14,,,0.0,0.0,0.0,0.0,52.11
60,udp,1500,-82,-62,-82,15,2,4,0.13,-80.6304347826087,3.390259036224698,0.782608695652174,14.838666666666667,46.0,0.0,63.49
60,udp,1500,-82,-62,-82,15,1,0,0.29,-86.69956140350877,2.7345418456989705,0.04824561403508772,22.810166666666667,112.0,0.0,10.57
60,tcp,1500,-82,-62,-82,16,2,4,0.16,,,0.0,0.0,0.0,0.0,15.99
60,tcp,1500,-82,-62,-82,16,2,4,0.13,-81.25454545454545,2.8169498773620814,0.6909090909090909,12.64,55.0,0.0,69.33
60,tcp,1500,-82,-62,-82,16,2,9,0.14,-75.54347826086956,5.648033600632633,1.0,15.396833333333333,50.0,0.0,66.66
60,udp,1500,-82,-62,-82,16,2,4,0.13,,,0.0,0.0,0.0,0.0,54.65
60,udp,1500,-82,-62,-82,16,2,4,0.15,-81.25454545454545,2.8169498773620814,0.6909090909090909,15.612,55.0,0.0,39.91
60,udp,1500,-82,-62,-82,16,1,0,0.23,-75.54347826086956,5.648033600632633,1.0,21.073666666666668,50.0,0.0,16.59
60,tcp,1500,-82,-62,-82,17,1,9,0.14,,,0.0,0.0,0.0,0.0,28.0
60,tcp,1500,-82,-62,-82,17,2,4,0.15,-79.5,6.536335686799318,0.8157894736842105,11.594833333333334,43.0,0.0,72.01
60,tcp,1500,-82,-62,-82,17,2,9,0.15,-84.37711864406779,2.983312657039553,0.09957627118644068,17.346833333333333,419.0,0.0,61.33
60,tcp,1500,-82,-62,-82,18,2,5,0.14,,,0.0,0.0,0.0,0.0,25.33
60,tcp,1500,-82,-62,-82,18,2,4,0.15,-84.76146788990826,1.8922782859173393,0.0963302752293578,11.573,60.0,0.0,68.0
60,tcp,1500,-82,-62,-82,18,2,9,0.1,-83.7313769751693,2.6644697845176544,0.10835214446952596,16.877,445.0,0.0,76.0
60,udp,1500,-82,-62,-82,18,2,5,0.16,,,0.0,0.0,0.0,0.0,26.58
60,udp,1500,-82,-62,-82,18,2,4,0.2,-84.76146788990826,1.8922782859173393,0.0963302752293578,14.559833333333334,60.0,0.0,62.71
60,udp,1500,-82,-62,-82,18,2,9,0.08,-83.7313769751693,2.6644697845176544,0.10835214446952596,17.213333333333335,445.0,0.0,99.9
60,tcp,1500,-82,-62,-82,19,2,6,0.1,,,0.0,0.0,0.0,0.0,38.67
60,tcp,1500,-82,-62,-82,19,2,4,0.14,-84.16587677725119,1.3458630888803167,0.07109004739336493,11.791833333333333,241.0,0.0,72.0
60,tcp,1500,-82,-62,-82,19,2,9,0.08,-82.4877750611247,1.8634227750030472,0.5024449877750611,19.101,809.0,0.0,74.67
60,udp,1500,-82,-62,-82,19,2,6,0.11,,,0.0,0.0,0.0,0.0,74.09
60,udp,1500,-82,-62,-82,19,2,4,0.14,-84.16587677725119,1.3458630888803167,0.07109004739336493,13.951333333333332,241.0,0.0,52.29
60,udp,1500,-82,-62,-82,19,2,9,0.22,-82.4877750611247,1.8634227750030472,0.5024449877750611,21.995166666666666,809.0,0.0,23.85
60,tcp,1500,-82,-62,-82,20,2,5,0.14,,,0.0,0.0,0.0,0.0,29.34
60,tcp,1500,-82,-62,-82,20,2,4,0.13,-78.24,7.941183790846299,1.0,10.632833333333334,37.0,0.0,69.32
60,tcp,1500,-82,-62,-82,20,2,9,0.1,-81.0175,1.801303347579191,0.89625,17.77166666666667,803.0,0.0,69.33
60,udp,1500,-82,-62,-82,20,2,5,0.15,,,0.0,0.0,0.0,0.0,75.83
60,udp,1500,-82,-62,-82,20,2,4,0.14,-78.24,7.941183790846299,1.0,13.232,37.0,0.0,26.82
60,udp,1500,-82,-62,-82,20,0,0,0.32,-81.0175,1.801303347579191,0.89625,16.458666666666666,803.0,0.0,8.01
60,tcp,1500,-82,-62,-82,21,2,5,0.1,,,0.0,0.0,0.0,0.0,58.67
60,tcp,1500,-82,-62,-82,21,2,4,0.11,-82.23989898989899,1.5276984702681302,0.5757575757575758,11.110666666666667,422.0,0.0,66.67
60,tcp,1500,-82,-62,-82,21,2,9,0.13,-80.60906862745098,1.6035701942351301,0.9399509803921569,22.4485,819.0,0.0,22.66
60,udp,1500,-82,-62,-82,21,2,5,0.11,,,0.0,0.0,0.0,0.0,68.8
60,udp,1500,-82,-62,-82,21,2,4,0.12,-82.23989898989899,1.5276984702681302,0.5757575757575758,12.1985,422.0,0.0,64.59
60,udp,1500,-82,-62,-82,21,2,9,0.2,-80.60906862745098,1.6035701942351301,0.9399509803921569,23.3265,819.0,0.0,12.15
60,tcp,1500,-82,-62,-82,22,2,5,0.11,,,0.0,0.0,0.0,0.0,61.34
60,tcp,1500,-82,-62,-82,22,2,4,0.11,-81.34183673469387,1.7829935541556976,0.9107142857142857,10.282666666666668,417.0,0.0,61.34
60,tcp,1500,-82,-62,-82,22,2,11,0.22,-79.46658415841584,1.3045511406460557,0.9702970297029703,21.995333333333335,816.0,0.0,8.0
60,udp,1500,-82,-62,-82,22,2,5,0.1,,,0.0,0.0,0.0,0.0,72.3
60,udp,1500,-82,-62,-82,22,2,4,0.11,-81.34183673469387,1.7829935541556976,0.9107142857142857,11.6475,417.0,0.0,65.0
60,udp,1500,-82,-62,-82,22,2,9,0.32,-79.46658415841584,1.3045511406460557,0.9702970297029703,23.345833333333335,816.0,0.0,4.17
60,tcp,1500,-82,-62,-82,23,2,6,0.12,,,0.0,0.0,0.0,0.0,46.67
60,tcp,1500,-82,-62,-82,23,2,4,0.14,-81.71085858585859,1.4145646688024776,0.6022727272727273,8.137666666666666,444.0,0.0,41.34
60,tcp,1500,-82,-62,-82,23,2,11,0.15,-78.56650246305419,1.3643097042848285,0.9802955665024631,13.996166666666667,820.0,0.0,37.33
60,udp,1500,-82,-62,-82,23,2,6,0.12,,,0.0,0.0,0.0,0.0,34.94
60,udp,1500,-82,-62,-82,23,2,5,0.16,-81.71085858585859,1.4145646688024776,0.6022727272727273,13.563666666666666,444.0,0.0,33.32
60,udp,1500,-82,-62,-82,23,2,11,0.21,-78.56650246305419,1.3643097042848285,0.9802955665024631,10.404666666666667,820.0,0.0,91.41
60,tcp,1500,-82,-62,-82,24,2,6,0.13,,,0.0,0.0,0.0,0.0,54.67
60,tcp,1500,-82,-62,-82,24,2,5,0.12,-80.71372549019608,1.4390927980874315,0.9267973856209151,8.210333333333333,802.0,0.0,35.99
60,tcp,1500,-82,-62,-82,24,2,11,0.24,-77.59165613147914,1.3609623883814084,0.9860935524652339,13.694833333333333,816.0,0.0,21.32
60,udp,1500,-82,-62,-82,24,2,6,0.16,,,0.0,0.0,0.0,0.0,50.1
60,udp,1500,-82,-62,-82,24,2,5,0.22,-80.71372549019608,1.4390927980874315,0.9267973856209151,11.518666666666666,802.0,0.0,35.01
60,udp,1500,-82,-62,-82,24,2,11,0.34,-77.59165613147914,1.3609623883814084,0.9860935524652339,13.613,816.0,0.0,32.41
60,tcp,1500,-82,-62,-82,25,2,7,0.21,,,0.0,0.0,0.0,0.0,48.01
60,tcp,1500,-82,-62,-82,25,2,6,0.13,-78.96153846153847,0.94190481348728,1.0,6.91,784.0,0.0,41.33
60,tcp,1500,-82,-62,-82,25,2,11,0.23,-76.83958602846054,1.4943224450885264,0.9896507115135834,9.3965,801.0,0.0,40.0
60,udp,1500,-82,-62,-82,25,2,6,0.19,,,0.0,0.0,0.0,0.0,42.68
60,udp,1500,-82,-62,-82,25,2,6,0.26,-78.96153846153847,0.94190481348728,1.0,11.178666666666667,784.0,0.0,35.12
60,udp,1500,-82,-62,-82,25,2,10,0.34,-76.83958602846054,1.4943224450885264,0.9896507115135834,12.541833333333333,801.0,0.0,35.59
60,tcp,1500,-82,-62,-82,26,2,11,0.22,,,0.0,0.0,0.0,0.0,40.01
60,tcp,1500,-82,-62,-82,26,2,11,0.14,-79.03856382978724,1.5470810061347078,1.0,5.708,782.0,0.0,64.0
60,tcp,1500,-82,-62,-82,26,2,11,0.23,-76.07224334600761,1.5332735961021067,0.9974651457541192,9.226,810.0,0.0,44.0
60,udp,1500,-82,-62,-82,26,2,6,0.19,,,0.0,0.0,0.0,0.0,44.84
60,udp,1500,-82,-62,-82,26,2,5,0.23,-79.03856382978724,1.5470810061347078,1.0,11.157333333333334,782.0,0.0,33.09
60,udp,1500,-82,-62,-82,26,2,10,0.33,-76.07224334600761,1.5332735961021067,0.9974651457541192,12.129166666666666,810.0,0.0,42.12
60,tcp,1500,-82,-62,-82,27,2,11,0.2,,,0.0,0.0,0.0,0.0,29.34
60,tcp,1500,-82,-62,-82,27,2,11,0.12,-78.00925925925925,1.6113581577907554,1.0,6.626,792.0,0.0,86.67
60,tcp,1500,-82,-62,-82,27,2,11,0.21,-75.14192708333333,1.7235840912711977,0.9973958333333334,8.539333333333333,800.0,0.0,63.99
60,tcp,1500,-82,-62,-82,28,2,11,0.17,,,0.0,0.0,0.0,0.0,34.67
60,tcp,1500,-82,-62,-82,28,2,11,0.12,-75.8578947368421,2.097822377076232,1.0,5.6695,783.0,0.0,86.67
60,tcp,1500,-82,-62,-82,28,2,11,0.23,-74.2264631043257,1.7341391626415559,1.0,8.614333333333333,806.0,0.0,56.01
60,udp,1500,-82,-62,-82,28,2,11,0.42,,,0.0,0.0,0.0,0.0,39.79
60,udp,1500,-82,-62,-82,28,2,11,0.23,-75.8578947368421,2.097822377076232,1.0,11.114,783.0,0.0,74.6
60,udp,1500,-82,-62,-82,28,2,11,0.32,-74.2264631043257,1.7341391626415559,1.0,12.399333333333333,806.0,0.0,52.93
60,tcp,1500,-82,-62,-82,29,2,11,0.21,,,0.0,0.0,0.0,0.0,14.67
60,tcp,1500,-82,-62,-82,29,2,11,0.1,-76.83595800524934,1.6721019315901522,1.0,3.2708333333333335,792.0,0.0,102.67
60,tcp,1500,-82,-62,-82,29,2,11,0.2,-74.12886597938144,1.4953163140104138,1.0,8.116,799.0,0.0,57.34
60,tcp,1500,-82,-62,-88,9,2,4,0.17,-86.64406779661017,4.444622391024174,0.01694915254237288,22.7525,36.0,0.01694915254237288,21.33
60,tcp,1500,-82,-62,-88,9,2,4,0.14,-80.02222222222223,4.323007640720566,0.7555555555555555,14.264166666666666,47.0,0.01694915254237288,49.34
60,tcp,1500,-82,-62,-88,9,2,4,0.15,-79.76315789473684,3.3358831429608418,0.8947368421052632,13.516666666666667,38.0,0.01694915254237288,56.0
60,udp,1500,-82,-62,-88,9,2,4,0.13,-86.64406779661017,4.444622391024174,0.01694915254237288,18.4835,36.0,0.01694915254237288,49.71
60,udp,1500,-82,-62,-88,9,2,4,0.14,-80.02222222222223,4.323007640720566,0.7555555555555555,22.11,47.0,0.01694915254237288,31.89
60,udp,1500,-82,-62,-88,9,2,4,0.14,-79.76315789473684,3.3358831429608418,0.8947368421052632,16.6985,38.0,0.01694915254237288,58.15
60,tcp,1500,-82,-62,-88,10,2,4,0.16,-85.81481481481481,2.169434762312218,0.09259259259259259,21.9795,44.0,0.08588957055214724,24.4
60,tcp,1500,-82,-62,-88,10,2,4,0.14,-89.34969325153374,3.6529402265221114,0.08588957055214724,14.198666666666666,53.0,0.08588957055214724,54.24
60,tcp,1500,-82,-62,-88,10,2,4,0.14,-89.34036144578313,3.7022213930086516,0.1144578313253012,13.554166666666667,44.0,0.08588957055214724,62.38
60,tcp,1500,-82,-62,-88,11,2,4,0.16,-83.1311475409836,5.588264664619797,0.22950819672131148,24.732666666666667,67.0,0.22950819672131148,12.01
60,tcp,1500,-82,-62,-88,11,2,4,0.14,-81.07272727272728,2.578615170657907,0.7454545454545455,14.05,57.0,0.22950819672131148,62.67
60,tcp,1500,-82,-62,-88,11,2,9,0.12,-80.88636363636364,3.5046456771425625,0.7045454545454546,14.266666666666667,46.0,0.22950819672131148,90.66
60,udp,1500,-82,-62,-88,11,2,5,0.14,-83.1311475409836,5.588264664619797,0.22950819672131148,10.718333333333334,67.0,0.22950819672131148,62.68
60,udp,1500,-82,-62,-88,11,2,4,0.14,-81.07272727272728,2.578615170657907,0.7454545454545455,16.105833333333333,57.0,0.22950819672131148,28.91
60,udp,1500,-82,-62,-88,11,2,4,0.14,-80.88636363636364,3.5046456771425625,0.7045454545454546,16.2375,46.0,0.22950819672131148,27.75
60,tcp,1500,-82,-62,-88,12,2,5,0.15,-83.85135135135135,3.282560110120183,0.20270270270270271,25.660666666666668,72.0,0.20270270270270271,12.01
